"CAIPWL_opt","CAIPWL_skip","CAIPWL_greedy","IPWL_opt","IPWL_skip","IPWL_greedy","CAIPWL_direct","DM_direct","DM_causal","random"
0.09,0.0466666666666667,0.08,0.163333333333333,0.146666666666667,0.0466666666666667,-0.0766666666666667,0.0333333333333333,0.0166666666666667,0.23
