"CAIPWL_opt","CAIPWL_skip","CAIPWL_greedy","IPWL_opt","IPWL_skip","IPWL_greedy","CAIPWL_direct","DM_direct","DM_causal","random"
0.312666666666667,0.280166666666667,0.169466666666667,0.312666666666667,0.3368,0.1449,0.3075,0.3396,0.4862,0.173933333333333
0.152033333333333,-0.00496666666666667,0.112066666666667,0.238333333333333,0.230133333333333,0.1878,0.155466666666667,0.456,0.171966666666667,0.1681
0.0584333333333333,0.00203333333333333,0.1898,0.203333333333333,0.203333333333333,0.1048,0.3706,0.370666666666667,0.171233333333333,0.173166666666667
0.2006,0.1654,0.1134,0.2006,0.2006,0.1313,0.181733333333333,0.189366666666667,0.218966666666667,0.1706
0.2406,0.240466666666667,0.1216,0.314566666666667,0.317533333333333,0.153666666666667,0.321733333333333,0.352466666666667,0.2155,0.168466666666667
0.102933333333333,0.0987,0.0844,0.48,0.3898,0.137533333333333,0.4912,0.4912,0.2161,0.1665
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
